IdUbigeo,Distrito,Provincia,Departamento,PAIS,PAIS_DPTO,PAIS_DPTO_PROV,PAIS_DPTO_PROV_DIST
051210806,Nuñoa,Melgar,Puno,Peru,Peru Puno,Peru Puno Melgar,Peru Puno Melgar Nuñoa
051210807,Orurillo,Melgar,Puno,Peru,Peru Puno,Peru Puno Melgar,Peru Puno Melgar Orurillo
051210808,Santa Rosa,Melgar,Puno,Peru,Peru Puno,Peru Puno Melgar,Peru Puno Melgar Santa Rosa
051210809,Umachiri,Melgar,Puno,Peru,Peru Puno,Peru Puno Melgar,Peru Puno Melgar Umachiri
051210900,,Moho,Puno,Peru,Peru Puno,Peru Puno Moho,Peru Puno Moho 
051210901,Moho,Moho,Puno,Peru,Peru Puno,Peru Puno Moho,Peru Puno Moho Moho
051210902,Conima,Moho,Puno,Peru,Peru Puno,Peru Puno Moho,Peru Puno Moho Conima
051210903,Huayrapata,Moho,Puno,Peru,Peru Puno,Peru Puno Moho,Peru Puno Moho Huayrapata
051210904,Tilali,Moho,Puno,Peru,Peru Puno,Peru Puno Moho,Peru Puno Moho Tilali
051211000,,San Antonio de Putina,Puno,Peru,Peru Puno,Peru Puno San Antonio de Putina,Peru Puno San Antonio de Putina 
051211001,Putina,San Antonio de Putina,Puno,Peru,Peru Puno,Peru Puno San Antonio de Putina,Peru Puno San Antonio de Putina Putina
051211002,Ananea,San Antonio de Putina,Puno,Peru,Peru Puno,Peru Puno San Antonio de Putina,Peru Puno San Antonio de Putina Ananea
051211003,Pedro Vilca Apaza,San Antonio de Putina,Puno,Peru,Peru Puno,Peru Puno San Antonio de Putina,Peru Puno San Antonio de Putina Pedro Vilca Apaza
051211004,Quilcapuncu,San Antonio de Putina,Puno,Peru,Peru Puno,Peru Puno San Antonio de Putina,Peru Puno San Antonio de Putina Quilcapuncu
051211005,Sina,San Antonio de Putina,Puno,Peru,Peru Puno,Peru Puno San Antonio de Putina,Peru Puno San Antonio de Putina Sina
051211100,,San Román,Puno,Peru,Peru Puno,Peru Puno San Román,Peru Puno San Román 
051211101,Juliaca,San Román,Puno,Peru,Peru Puno,Peru Puno San Román,Peru Puno San Román Juliaca
051211102,Cabana,San Román,Puno,Peru,Peru Puno,Peru Puno San Román,Peru Puno San Román Cabana
051211103,Cabanillas,San Román,Puno,Peru,Peru Puno,Peru Puno San Román,Peru Puno San Román Cabanillas
051211104,Caracoto,San Román,Puno,Peru,Peru Puno,Peru Puno San Román,Peru Puno San Román Caracoto
051211200,,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia 
051211201,Sandia,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Sandia
051211202,Cuyocuyo,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Cuyocuyo
051211203,Limbani,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Limbani
051211204,Patambuco,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Patambuco
051211205,Phara,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Phara
051211206,Quiaca,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Quiaca
051211207,San Juan del Oro,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia San Juan del Oro
051211208,Yanahuaya,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Yanahuaya
051211209,Alto Inambari,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia Alto Inambari
051211210,San Pedro de Putina Punco,Sandia,Puno,Peru,Peru Puno,Peru Puno Sandia,Peru Puno Sandia San Pedro de Putina Punco
051211300,,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo 
051211301,Yunguyo,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo Yunguyo
051211302,Anapia,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo Anapia
051211303,Copani,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo Copani
051211304,Cuturapi,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo Cuturapi
051211305,Ollaraya,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo Ollaraya
051211306,Tinicachi,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo Tinicachi
051211307,Unicachi,Yunguyo,Puno,Peru,Peru Puno,Peru Puno Yunguyo,Peru Puno Yunguyo Unicachi
051220000,,,San Martín,Peru,Peru San Martín,Peru San Martín ,Peru San Martín  
051220100,,Moyobamba,San Martín,Peru,Peru San Martín,Peru San Martín Moyobamba,Peru San Martín Moyobamba 
051220101,Moyobamba,Moyobamba,San Martín,Peru,Peru San Martín,Peru San Martín Moyobamba,Peru San Martín Moyobamba Moyobamba
051220102,Calzada,Moyobamba,San Martín,Peru,Peru San Martín,Peru San Martín Moyobamba,Peru San Martín Moyobamba Calzada
051220103,Habana,Moyobamba,San Martín,Peru,Peru San Martín,Peru San Martín Moyobamba,Peru San Martín Moyobamba Habana
051220104,Jepelacio,Moyobamba,San Martín,Peru,Peru San Martín,Peru San Martín Moyobamba,Peru San Martín Moyobamba Jepelacio
051220105,Soritor,Moyobamba,San Martín,Peru,Peru San Martín,Peru San Martín Moyobamba,Peru San Martín Moyobamba Soritor
051220106,Yantalo,Moyobamba,San Martín,Peru,Peru San Martín,Peru San Martín Moyobamba,Peru San Martín Moyobamba Yantalo
051220200,,Bellavista,San Martín,Peru,Peru San Martín,Peru San Martín Bellavista,Peru San Martín Bellavista 
051220201,Bellavista,Bellavista,San Martín,Peru,Peru San Martín,Peru San Martín Bellavista,Peru San Martín Bellavista Bellavista
051220202,Alto Biavo,Bellavista,San Martín,Peru,Peru San Martín,Peru San Martín Bellavista,Peru San Martín Bellavista Alto Biavo
051220203,Bajo Biavo,Bellavista,San Martín,Peru,Peru San Martín,Peru San Martín Bellavista,Peru San Martín Bellavista Bajo Biavo
051220204,Huallaga,Bellavista,San Martín,Peru,Peru San Martín,Peru San Martín Bellavista,Peru San Martín Bellavista Huallaga
051220205,San Pablo,Bellavista,San Martín,Peru,Peru San Martín,Peru San Martín Bellavista,Peru San Martín Bellavista San Pablo
051220206,San Rafael,Bellavista,San Martín,Peru,Peru San Martín,Peru San Martín Bellavista,Peru San Martín Bellavista San Rafael
051220300,,El Dorado,San Martín,Peru,Peru San Martín,Peru San Martín El Dorado,Peru San Martín El Dorado 
051220301,San José de Sisa,El Dorado,San Martín,Peru,Peru San Martín,Peru San Martín El Dorado,Peru San Martín El Dorado San José de Sisa
051220302,Agua Blanca,El Dorado,San Martín,Peru,Peru San Martín,Peru San Martín El Dorado,Peru San Martín El Dorado Agua Blanca
051220303,San Martín,El Dorado,San Martín,Peru,Peru San Martín,Peru San Martín El Dorado,Peru San Martín El Dorado San Martín
051220304,Santa Rosa,El Dorado,San Martín,Peru,Peru San Martín,Peru San Martín El Dorado,Peru San Martín El Dorado Santa Rosa
051220305,Shatoja,El Dorado,San Martín,Peru,Peru San Martín,Peru San Martín El Dorado,Peru San Martín El Dorado Shatoja
051220400,,Huallaga,San Martín,Peru,Peru San Martín,Peru San Martín Huallaga,Peru San Martín Huallaga 
051220401,Saposoa,Huallaga,San Martín,Peru,Peru San Martín,Peru San Martín Huallaga,Peru San Martín Huallaga Saposoa
051220402,Alto Saposoa,Huallaga,San Martín,Peru,Peru San Martín,Peru San Martín Huallaga,Peru San Martín Huallaga Alto Saposoa
051220403,El Eslabón,Huallaga,San Martín,Peru,Peru San Martín,Peru San Martín Huallaga,Peru San Martín Huallaga El Eslabón
051220404,Piscoyacu,Huallaga,San Martín,Peru,Peru San Martín,Peru San Martín Huallaga,Peru San Martín Huallaga Piscoyacu
051220405,Sacanche,Huallaga,San Martín,Peru,Peru San Martín,Peru San Martín Huallaga,Peru San Martín Huallaga Sacanche
051220406,Tingo de Saposoa,Huallaga,San Martín,Peru,Peru San Martín,Peru San Martín Huallaga,Peru San Martín Huallaga Tingo de Saposoa
051220500,,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas 
051220501,Lamas,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Lamas
051220502,Alonso de Alvarado,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Alonso de Alvarado
051220503,Barranquita,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Barranquita
051220504,Caynarachi,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Caynarachi
051220505,Cuñumbuqui,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Cuñumbuqui
051220506,Pinto Recodo,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Pinto Recodo
051220507,Rumisapa,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Rumisapa
051220508,San Roque de Cumbaza,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas San Roque de Cumbaza
051220509,Shanao,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Shanao
051220510,Tabalosos,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Tabalosos
051220511,Zapatero,Lamas,San Martín,Peru,Peru San Martín,Peru San Martín Lamas,Peru San Martín Lamas Zapatero
051220600,,Mariscal Cáceres,San Martín,Peru,Peru San Martín,Peru San Martín Mariscal Cáceres,Peru San Martín Mariscal Cáceres 
051220601,Juanjuí,Mariscal Cáceres,San Martín,Peru,Peru San Martín,Peru San Martín Mariscal Cáceres,Peru San Martín Mariscal Cáceres Juanjuí
051220602,Campanilla,Mariscal Cáceres,San Martín,Peru,Peru San Martín,Peru San Martín Mariscal Cáceres,Peru San Martín Mariscal Cáceres Campanilla
051220603,Huicungo,Mariscal Cáceres,San Martín,Peru,Peru San Martín,Peru San Martín Mariscal Cáceres,Peru San Martín Mariscal Cáceres Huicungo
051220604,Pachiza,Mariscal Cáceres,San Martín,Peru,Peru San Martín,Peru San Martín Mariscal Cáceres,Peru San Martín Mariscal Cáceres Pachiza
051220605,Pajarillo,Mariscal Cáceres,San Martín,Peru,Peru San Martín,Peru San Martín Mariscal Cáceres,Peru San Martín Mariscal Cáceres Pajarillo
051220700,,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota 
051220701,Picota,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Picota
051220702,Buenos Aires,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Buenos Aires
051220703,Caspisapa,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Caspisapa
051220704,Pilluana,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Pilluana
051220705,Pucacaca,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Pucacaca
051220706,San Cristóbal,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota San Cristóbal
051220707,San Hilarión,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota San Hilarión
051220708,Shamboyacu,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Shamboyacu
051220709,Tingo de Ponasa,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Tingo de Ponasa
051220710,Tres Unidos,Picota,San Martín,Peru,Peru San Martín,Peru San Martín Picota,Peru San Martín Picota Tres Unidos
051220800,,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja 
051220801,Rioja,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Rioja
051220802,Awajun,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Awajun
051220803,Elías Soplin Vargas,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Elías Soplin Vargas
051220804,Nueva Cajamarca,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Nueva Cajamarca
051220805,Pardo Miguel,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Pardo Miguel
051220806,Posic,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Posic
051220807,San Fernando,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja San Fernando
051220808,Yorongos,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Yorongos
051220809,Yuracyacu,Rioja,San Martín,Peru,Peru San Martín,Peru San Martín Rioja,Peru San Martín Rioja Yuracyacu
051220900,,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín 
051220901,Tarapoto,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Tarapoto
051220902,Alberto Leveau,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Alberto Leveau
051220903,Cacatachi,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Cacatachi
051220904,Chazuta,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Chazuta
051220905,Chipurana,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Chipurana
051220906,El Porvenir,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín El Porvenir
051220907,Huimbayoc,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Huimbayoc
051220908,Juan Guerra,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Juan Guerra
051220909,La Banda de Shilcayo,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín La Banda de Shilcayo
051220910,Morales,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Morales
051220911,Papaplaya,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Papaplaya
051220912,San Antonio,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín San Antonio
051220913,Sauce,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Sauce
051220914,Shapaja,San Martín,San Martín,Peru,Peru San Martín,Peru San Martín San Martín,Peru San Martín San Martín Shapaja
